Individual,PopID,Region,Species,Heat Temp,Cotyledon vs True Leaf,Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:Temp,1:Y (II),1:Fo,1:Fm,1:Fv/Fm
10.05,10,San Diego,californica,44,Cotyledon,1273427,10/19/22,10:44:45,FO,157,868,1252,21.4,0.307,868,1252,0.307
10.05,10,San Diego,californica,44,Cotyledon,1277835,10/19/22,10:44:49,FO,158,569,754,21.6,0.245,569,754,0.245
10.05,10,San Diego,californica,44,True Leaf,1282193,10/19/22,10:44:54,FO,159,38,82,21.4,0.537,38,82,0.537
10.05,10,San Diego,californica,44,True Leaf,1287103,10/19/22,10:44:58,FO,160,21,36,21.4,0,21,36,0.417
10.05,10,San Diego,californica,44,Cotyledon,1292486,10/19/22,10:45:04,FO,161,914,1231,21.6,0.258,914,1231,0.258
10.05,10,San Diego,californica,44,Cotyledon,1297164,10/19/22,10:45:08,FO,162,1054,1255,21.6,0.16,1054,1255,0.16
10.05,10,San Diego,californica,44,True Leaf,1302363,10/19/22,10:45:14,FO,163,154,259,21.9,0.405,154,259,0.405
10.05,10,San Diego,californica,44,True Leaf,1306427,10/19/22,10:45:18,FO,164,22,24,21.6,0,22,24,0.083
10.05,10,San Diego,californica,44,Cotyledon,1311928,10/19/22,10:45:23,FO,165,925,1401,21.9,0.34,925,1401,0.34
10.05,10,San Diego,californica,44,Cotyledon,1316325,10/19/22,10:45:28,FO,166,1022,1382,21.9,0.26,1022,1382,0.26
10.05,10,San Diego,californica,44,True Leaf,1321850,10/19/22,10:45:33,FO,167,81,78,21.9,0,81,78,-0.038
10.05,10,San Diego,californica,44,True Leaf,1326552,10/19/22,10:45:38,FO,168,173,274,21.6,0.369,173,274,0.369
10.07,10,San Diego,californica,44,Cotyledon,648810,10/19/22,10:34:20,FO,78,100,132,21.1,0.242,100,132,0.242
10.07,10,San Diego,californica,44,Cotyledon,653077,10/19/22,10:34:24,FO,79,433,1046,21.6,0.586,433,1046,0.586
10.07,10,San Diego,californica,44,True Leaf,657737,10/19/22,10:34:29,FO,80,26,28,21.6,0,26,28,0.071
10.07,10,San Diego,californica,44,True Leaf,661440,10/19/22,10:34:33,FO,81,49,184,21.3,0.734,49,184,0.734
10.07,10,San Diego,californica,44,Cotyledon,666228,10/19/22,10:34:38,FO,82,113,127,21.3,0.11,113,127,0.11
10.07,10,San Diego,californica,44,Cotyledon,669718,10/19/22,10:34:41,FO,83,389,600,21.3,0.352,389,600,0.352
10.07,10,San Diego,californica,44,Cotyledon,687049,10/19/22,10:34:58,FO,84,245,1067,21.6,0.77,245,1067,0.77
10.07,10,San Diego,californica,44,Cotyledon,692026,10/19/22,10:35:03,FO,85,225,903,20.9,0.751,225,903,0.751
10.07,10,San Diego,californica,44,Cotyledon,704186,10/19/22,10:35:16,FO,86,273,555,21.6,0.508,273,555,0.508
10.07,10,San Diego,californica,44,Cotyledon,708777,10/19/22,10:35:20,FO,87,157,239,21.6,0.343,157,239,0.343
10.07,10,San Diego,californica,44,True Leaf,713412,10/19/22,10:35:25,FO,88,139,253,21.6,0.451,139,253,0.451
10.07,10,San Diego,californica,44,Cotyledon,727703,10/19/22,10:35:39,FO,89,269,544,21.6,0.506,269,544,0.506
10.07,10,San Diego,californica,44,Cotyledon,732260,10/19/22,10:35:44,FO,90,333,839,21.6,0.603,333,839,0.603
10.07,10,San Diego,californica,44,True Leaf,737300,10/19/22,10:35:49,FO,91,75,306,21.6,0.755,75,306,0.755
10.07,10,San Diego,californica,44,True Leaf,742935,10/19/22,10:35:54,FO,92,77,183,21.6,0.579,77,183,0.579
10.07,10,San Diego,californica,44,Cotyledon,750321,10/19/22,10:36:02,FO,93,424,786,21.6,0.461,424,786,0.461
10.07,10,San Diego,californica,44,Cotyledon,754579,10/19/22,10:36:06,FO,94,351,952,21.6,0.631,351,952,0.631
10.07,10,San Diego,californica,44,True Leaf,759135,10/19/22,10:36:10,FO,95,27,35,21.6,0,27,35,0.229
10.07,10,San Diego,californica,44,True Leaf,764561,10/19/22,10:36:16,FO,96,31,73,21.6,0.575,31,73,0.575
10.07,10,San Diego,californica,44,Cotyledon,774561,10/19/22,10:36:26,FO,97,35,36,21.1,0,35,36,0.028
10.07,10,San Diego,californica,44,Cotyledon,790994,10/19/22,10:36:42,FO,98,331,398,21.6,0.168,331,398,0.168
10.07,10,San Diego,californica,44,Cotyledon,795665,10/19/22,10:36:47,FO,99,295,844,21.6,0.65,295,844,0.65
10.07,10,San Diego,californica,44,True Leaf,800298,10/19/22,10:36:52,FO,100,41,109,21.6,0.624,41,109,0.624
10.07,10,San Diego,californica,44,True Leaf,806150,10/19/22,10:36:57,FO,101,25,31,21.6,0,25,31,0.194
10.07,10,San Diego,californica,44,Cotyledon,811292,10/19/22,10:37:03,FO,102,246,596,21.6,0.587,246,596,0.587
10.07,10,San Diego,californica,44,Cotyledon,815337,10/19/22,10:37:07,FO,103,358,984,21.6,0.636,358,984,0.636
10.07,10,San Diego,californica,44,True Leaf,820838,10/19/22,10:37:12,FO,104,36,76,21.6,0.526,36,76,0.526
10.07,10,San Diego,californica,44,True Leaf,824673,10/19/22,10:37:16,FO,105,32,62,21.6,0.484,32,62,0.484
10.08,10,San Diego,californica,44,Cotyledon,1817721,10/19/22,10:53:49,FO,242,24,739,22.3,0.968,24,739,0.968
10.08,10,San Diego,californica,44,Cotyledon,1822761,10/19/22,10:53:54,FO,243,455,1218,22.3,0.626,455,1218,0.626
10.08,10,San Diego,californica,44,True Leaf,1826662,10/19/22,10:53:58,FO,244,198,806,22.3,0.754,198,806,0.754
10.08,10,San Diego,californica,44,True Leaf,1831237,10/19/22,10:54:03,FO,245,101,229,22.3,0.559,101,229,0.559
10.08,10,San Diego,californica,44,Cotyledon,1835507,10/19/22,10:54:07,FO,246,191,417,21.9,0.542,191,417,0.542
10.08,10,San Diego,californica,44,Cotyledon,1839641,10/19/22,10:54:11,FO,247,236,590,22.3,0.6,236,590,0.6
10.08,10,San Diego,californica,44,True Leaf,1843695,10/19/22,10:54:15,FO,248,252,1085,22.3,0.768,252,1085,0.768
10.08,10,San Diego,californica,44,True Leaf,1847902,10/19/22,10:54:19,FO,249,244,863,22.3,0.717,244,863,0.717
10.08,10,San Diego,californica,44,Cotyledon,1852006,10/19/22,10:54:23,FO,250,285,623,22.3,0.543,285,623,0.543
10.08,10,San Diego,californica,44,Cotyledon,1856466,10/19/22,10:54:28,FO,251,278,941,22.3,0.705,278,941,0.705
10.08,10,San Diego,californica,44,True Leaf,1860704,10/19/22,10:54:32,FO,252,212,457,22.3,0.536,212,457,0.536
10.08,10,San Diego,californica,44,True Leaf,1865165,10/19/22,10:54:36,FO,253,273,595,22.3,0.541,273,595,0.541
